epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,4142.75,0.69316,0.97814,0.58031,0.99758,0.84449,0.75904,0.79485,0.60393,0.79073,0.70683,0.70014,0.24803,0.8819,1.14188,0.78688,0.84665,0.000888379,0.000888379,0.000888379
111,4160.1,0.68344,0.9826,0.56879,0.99416,0.83541,0.75424,0.77973,0.59518,0.75465,0.69174,0.68753,0.2434,0.88429,1.13896,0.80438,0.84629,0.000886404,0.000886404,0.000886404
112,4177.62,0.6987,0.98857,0.58453,1.00069,0.86486,0.71964,0.79134,0.60822,0.7652,0.66265,0.67623,0.25147,0.89895,1.15976,0.79374,0.85094,0.000884414,0.000884414,0.000884414
113,4195.03,0.67403,0.97397,0.56373,0.99597,0.8449,0.74297,0.79507,0.60852,0.75725,0.67871,0.65729,0.24632,0.88745,1.16259,0.80247,0.85809,0.000882409,0.000882409,0.000882409
114,4212.58,0.66899,0.96108,0.54856,0.98659,0.86309,0.73423,0.77356,0.60131,0.80826,0.64659,0.65522,0.23521,0.90166,1.15278,0.80616,0.84251,0.000880389,0.000880389,0.000880389
115,4229.97,0.67437,0.96504,0.55478,0.99131,0.79379,0.7751,0.7696,0.59334,0.7846,0.64659,0.63375,0.22668,0.86722,1.12929,0.81852,0.84614,0.000878354,0.000878354,0.000878354
116,4247.33,0.68065,0.96347,0.56833,0.99132,0.85467,0.73218,0.78134,0.61245,0.78845,0.65858,0.66394,0.24208,0.86857,1.1392,0.80249,0.84445,0.000876305,0.000876305,0.000876305
117,4264.64,0.67651,0.97479,0.54258,0.99213,0.85992,0.73958,0.78138,0.6046,0.78021,0.65579,0.66448,0.24272,0.87373,1.13775,0.82057,0.85176,0.000874241,0.000874241,0.000874241
118,4282.61,0.66057,0.95147,0.54091,0.98747,0.89123,0.72394,0.78575,0.60471,0.82116,0.66265,0.67465,0.24171,0.86714,1.14357,0.80365,0.86416,0.000872162,0.000872162,0.000872162
119,4300.38,0.65716,0.9597,0.54046,0.98207,0.86814,0.72691,0.77725,0.6,0.79054,0.66667,0.65357,0.23481,0.85062,1.14393,0.81619,0.84557,0.000870069,0.000870069,0.000870069
120,4317.86,0.66748,0.96345,0.53916,0.99203,0.86475,0.72691,0.78085,0.60617,0.78751,0.66265,0.65318,0.2384,0.88504,1.14637,0.81471,0.86779,0.000867961,0.000867961,0.000867961
121,4335.42,0.67564,0.96777,0.54324,0.98581,0.85598,0.73494,0.7834,0.61064,0.76669,0.66265,0.66103,0.24437,0.86237,1.15707,0.80077,0.85868,0.000865839,0.000865839,0.000865839
122,4352.78,0.66483,0.95874,0.53764,0.98426,0.85726,0.71084,0.77484,0.59948,0.79831,0.66265,0.67847,0.24041,0.88606,1.13904,0.82271,0.87876,0.000863703,0.000863703,0.000863703
123,4370.16,0.6758,0.95284,0.5416,0.99808,0.87191,0.73092,0.77261,0.58721,0.79694,0.66667,0.67244,0.24111,0.91456,1.14567,0.83016,0.88313,0.000861553,0.000861553,0.000861553
124,4387.52,0.67098,0.94989,0.53471,0.98581,0.85188,0.74297,0.76942,0.60087,0.77382,0.68273,0.66997,0.2446,0.88659,1.14261,0.83022,0.85427,0.000859389,0.000859389,0.000859389
125,4405.11,0.65928,0.95837,0.53987,0.98813,0.83021,0.75904,0.77906,0.60351,0.79345,0.69423,0.67511,0.23892,0.86862,1.16208,0.78832,0.85891,0.00085721,0.00085721,0.00085721
